,ID,completion,printer,speed_print,retraction_hop_enabled,speed_roofing,infill_sparse_density,ironing_enabled,limit_support_retractions,material_bed_temperature_layer_0,speed_wall_x,retraction_count_max,cool_fan_full_at_height,support_enable,brim_line_count,support_xy_distance_overhang,speed_print_layer_0,support_tree_branch_diameter,wall_line_count,cool_fan_enabled,adhesion_type,speed_travel_layer_0,ironing_only_highest_layer,retraction_enable,retraction_extrusion_window,support_initial_layer_line_distance,travel_avoid_distance,retraction_speed,support_top_distance,bridge_settings_enabled,support_interface_enable,material_initial_print_temperature,material_final_print_temperature,cool_fan_speed_max,support_z_distance,retraction_amount,bridge_fan_speed,layer_height,support_type,support_wall_count,support_tree_angle,material_print_temperature_layer_0,support_tree_collision_resolution,speed_travel,support_tree_branch_diameter_angle,speed_support_roof,retraction_hop,print_bed_temperature,slicing_tolerance,retraction_retract_speed,support_tree_enable,material_bed_temperature,retraction_min_travel,cool_fan_speed,speed_topbottom,retraction_prime_speed,material_flow,speed_infill,speed_layer_0,infill_wall_line_count,material_print_temperature,speed_wall,cool_fan_speed_min,speed_wall_0,speed_ironing,blobs,gaps,layer_misalignment,layer_separation,over_extrusion,line_misalignment,stringing,under_extrusion,warping,poor_bridging,overall_ok,lost_adhesion,not_labelable,burning,humidity,temperature,material_color,material_type,material_producer
465,590,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,4.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,17.8,orange,petg,amazonbasics
466,591,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,6.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.9,18.0,orange,petg,amazonbasics
467,592,0.5953088020260187,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,2.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,44.6,17.8,orange,petg,amazonbasics
468,593,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,4.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.1,18.6,orange,petg,amazonbasics
469,594,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,6.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.8,18.3,orange,petg,amazonbasics
470,595,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,100.0,0.1,2.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,100.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.7,18.5,orange,petg,amazonbasics
471,596,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,100.0,0.1,4.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,100.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.8,18.9,orange,petg,amazonbasics
472,597,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,100.0,0.1,6.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,100.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.5,19.1,orange,petg,amazonbasics
473,598,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,0.0,0.1,2.0,0.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,0.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.6,19.0,orange,petg,amazonbasics
474,599,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,0.0,0.1,4.0,0.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,0.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.4,19.2,orange,petg,amazonbasics
475,600,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,0.0,0.1,6.0,0.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,0.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,0.0,30.0,20.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,43.2,13.8,orange,petg,amazonbasics
476,601,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,0.0,0.1,2.0,0.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,0.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.8,14.6,orange,petg,amazonbasics
477,602,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,0.0,0.1,4.0,0.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,0.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,14.9,orange,petg,amazonbasics
478,603,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,0.0,0.1,6.0,0.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,0.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,15.1,orange,petg,amazonbasics
479,604,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,50.0,0.1,2.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,50.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.3,15.3,orange,petg,amazonbasics
480,605,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,50.0,0.1,4.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,50.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.1,15.4,orange,petg,amazonbasics
481,606,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,50.0,0.1,6.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,50.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.9,15.6,orange,petg,amazonbasics
482,607,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,2.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.1,15.5,orange,petg,amazonbasics
483,608,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,4.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,42.0,14.7,orange,petg,amazonbasics
484,609,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,6.0,50.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,50.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,15.2,orange,petg,amazonbasics
485,610,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,2.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.5,15.5,orange,petg,amazonbasics
486,611,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,4.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.8,13.9,orange,petg,amazonbasics
487,612,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,6.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,30.0,True,80.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.6,14.9,orange,petg,amazonbasics
488,613,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,100.0,0.1,2.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,100.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.9,15.1,orange,petg,amazonbasics
489,614,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,100.0,0.1,4.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,100.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,15.5,orange,petg,amazonbasics
490,615,1,Creality Ender3,60.0,True,30.0,20.0,True,True,80.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,100.0,0.1,6.0,100.0,0.2,everywhere,0.0,40.0,230.0,0.2,120.0,5.0,40.0,1.0,80.0,middle,80.0,True,80.0,0.8,100.0,30.0,80.0,100.0,60.0,30.0,0.0,230.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.6,15.2,orange,petg,amazonbasics
491,616,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,0.0,0.1,2.0,0.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,0.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,15.4,orange,petg,amazonbasics
492,617,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,0.0,0.1,4.0,0.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,0.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.2,15.9,orange,petg,amazonbasics
493,618,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,0.0,0.1,6.0,0.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,0.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.8,16.1,orange,petg,amazonbasics
494,619,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,0.0,0.1,2.0,0.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,0.0,30.0,80.0,100.0,60.0,30.0,0.0,240.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.4,15.9,orange,petg,amazonbasics
495,620,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,0.0,0.1,4.0,0.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,0.0,30.0,80.0,100.0,60.0,30.0,0.0,240.0,30.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.1,16.1,orange,petg,amazonbasics
496,621,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,0.0,0.1,6.0,0.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,0.0,30.0,80.0,100.0,60.0,30.0,0.0,240.0,30.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.4,16.0,orange,petg,amazonbasics
497,622,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,50.0,0.1,2.0,50.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,50.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,50.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.1,15.3,orange,petg,amazonbasics
498,623,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,50.0,0.1,4.0,50.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,50.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,50.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.1,15.8,orange,petg,amazonbasics
499,624,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,50.0,0.1,6.0,50.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,50.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,50.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.9,16.0,orange,petg,amazonbasics
500,625,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,2.0,50.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,240.0,30.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.4,17.2,orange,petg,amazonbasics
501,626,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,4.0,50.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,240.0,30.0,50.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.3,16.1,orange,petg,amazonbasics
502,627,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,80.0,0.1,True,True,190.0,185.0,50.0,0.1,6.0,50.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,80.0,True,70.0,0.8,50.0,30.0,80.0,100.0,60.0,30.0,0.0,240.0,30.0,50.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.8,16.0,orange,petg,amazonbasics
503,628,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,2.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,2.0,100.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.5,16.5,orange,petg,amazonbasics
504,629,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,4.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,4.0,100.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,100.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.7,16.8,orange,petg,amazonbasics
505,630,1,Creality Ender3,60.0,True,30.0,20.0,True,True,70.0,60.0,90.0,0.2,True,20.0,0.2,30.0,2.0,2.0,True,skirt,60.0,True,True,6.0,2.6666666666666665,0.625,30.0,0.1,True,True,190.0,185.0,100.0,0.1,6.0,100.0,0.2,everywhere,0.0,40.0,240.0,0.2,120.0,5.0,40.0,1.0,70.0,middle,30.0,True,70.0,0.8,100.0,30.0,30.0,100.0,60.0,30.0,0.0,240.0,30.0,100.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.5,16.5,orange,petg,amazonbasics
